OID,License_Se,License_Ty,License_Cl,License__1,Agency_Zon,Agency_Z_1,County_Nam,Premises_N,Doing_Busi,Actual_Add,Additional,City,State,Zip,License_Ce,License_Or,License_Ef,License_Ex,Latitude,Longitude,Location,serial_a2b
-1,1012114,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,TAURASI INC,SOTO VOCE,453 4TH ST AKA 225 7TH AVE,,BROOKLYN,NY,11215,869091,,1/1/2017 0:00:00,12/31/2018 0:00:00,40.669988771100002,-73.979077801100004,"(40.6699887711, -73.9790778011)",713
-1,1012118,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,VENGER INC,LOKI LOUNGE & BENCHMARK RESTAURANT,304 5TH AVE,SUITE 1,BROOKLYN,NY,11215,880618,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.673416331500000,-73.982763826899998,"(40.6734163315, -73.9827638269)",714
-1,1012147,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,MINBET CORP,200 FIFTH,200 5TH AVENUE,,BROOKLYN,NY,11217,875432,,7/1/2017 0:00:00,6/30/2019 0:00:00,40.676680337500002,-73.980359500199995,"(40.6766803375, -73.9803595002)",716
-1,1012160,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,ADBONI RESTAURANT CORP,GREEN PAVILLION,4307 18TH AVENUE,,BROOKLYN,NY,11218,881812,,10/1/2017 0:00:00,9/30/2019 0:00:00,40.631183602800000,-73.976097431300005,"(40.6311836028, -73.9760974313)",717
-1,1012165,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,SHANAGHYS ENTERPRISES INC,SHENANIGANS,802 CATON AVENUE,,BROOKLYN,NY,11218,897620,,11/1/2018 0:00:00,10/31/2020 0:00:00,40.647654833899999,-73.972846974600003,"(40.6476548339, -73.9728469746)",718
-1,1012172,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,J S C REST CORP,REX MANOR,1100 60TH STREET,,BROOKLYN,NY,11219,873067,,4/1/2017 0:00:00,3/31/2019 0:00:00,40.631421176000003,-74.002922834800003,"(40.631421176, -74.0029228348)",719
-1,1012174,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,MARKERIC INC,B66,6612 NEW UTRECHT AVENUE,,BROOKLYN,NY,11219,874970,,6/1/2017 0:00:00,5/31/2019 0:00:00,40.622795464699998,-73.998025131399999,"(40.6227954647, -73.9980251314)",720
-1,1012184,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,CAVAN GARDEN INC,THREE JOLLY PIGEONS,6802 3RD AVE,,BROOKLYN,NY,11220,885369,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.636565995900000,-74.025705068099995,"(40.6365659959, -74.0257050681)",721
-1,1012198,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,SOTIRIOS PLANZOS,GEORGES RESTAURANT,5701 5TH AVENUE,,BROOKLYN,NY,112203815,875893,,8/1/2017 0:00:00,7/31/2019 0:00:00,40.641126495300000,-74.014363119300000,"(40.6411264953, -74.0143631193)",722
-1,1012202,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,4408 1150 INTERNATIONAL RESTAURANT CORP,INTERNATIONAL RESTAURANT,4408 5TH AVENUE,,BROOKLYN,NY,11220,881657,,10/1/2017 0:00:00,9/30/2019 0:00:00,40.648441646499997,-74.006932384099997,"(40.6484416465, -74.0069323841)",723
-1,1012213,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,SALTY DOG RESTAURANT LTD,,7509 3RD AVENUE,,BROOKLYN,NY,112209,894202,,9/1/2018 0:00:00,8/31/2020 0:00:00,40.631365775900001,-74.027748410800001,"(40.6313657759, -74.0277484108)",724
-1,1012225,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,CALL BOX LOUNGE INC,,148 KINGSLAND AVENUE,,BROOKLYN,NY,11222,874553,,6/1/2017 0:00:00,5/31/2019 0:00:00,40.721594049099998,-73.940909619199999,"(40.7215940491, -73.9409096192)",725
-1,1012233,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,ENIDS CORPORATION,ENIDS,560 MANHATTAN AVE,,BROOKLYN,NY,11222,874911,,7/1/2017 0:00:00,6/30/2019 0:00:00,40.722244850400003,-73.949833350500001,"(40.7222448504, -73.9498333505)",726
-1,1012243,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,KARUNVIR INC,,750 MANHATTAN AVE,,BROOKLYN,NY,11222,873092,,3/22/2017 0:00:00,2/28/2019 0:00:00,40.726622959200000,-73.952332077700007,"(40.7266229592, -73.9523320777)",727
-1,1012245,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,KLUB EUROPA OF BROOKLYN INC,,765 769 MANHATTAN AVENUE,,BROOKLYN,NY,11222,885088,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.727025142099997,-73.952721338299995,"(40.7270251421, -73.9527213383)",728
-1,1012249,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,RAHENY TAVERN CORP,CONNIE O S PUB,158 NORMAN AVENUE,,BROOKLYN,NY,11222,892918,,8/1/2018 0:00:00,7/31/2020 0:00:00,40.726577281700003,-73.948092677600002,"(40.7265772817, -73.9480926776)",729
-1,1012270,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,IRG REALTY CORP,,512 AVENUE U,,BROOKLYN,NY,11223,885104,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.597645738499999,-73.966687214499999,"(40.5976457385, -73.9666872145)",730
-1,1012290,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,CARIBBEAN SPOTLIGHT INC,EMPIRE 103,103 EMPIRE BLVD,,BROOKLYN,NY,11225,876811,,9/1/2017 0:00:00,8/31/2019 0:00:00,40.663482269200003,-73.958701714699998,"(40.6634822692, -73.9587017147)",731
-1,1012295,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,OSWALD KEENE,NEW KEG LOUNGE,451 E NEW YORK AVE,,BROOKLYN,NY,11225,878546,,9/1/2017 0:00:00,8/31/2019 0:00:00,40.661859929000002,-73.946833470100003,"(40.661859929, -73.9468334701)",732
-1,1012307,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,FRANKLYN CIPRIANI,,2602 TILDEN AVE,,BROOKLYN,NY,11226,882382,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.646686510599999,-73.952653425099996,"(40.6466865106, -73.9526534251)",733
-1,1012310,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,HQ LOUNGE INC,,1609 NOSTRAND AVENUE,,BROOKLYN,NY,11226,885596,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.646838381000002,-73.949068830499996,"(40.646838381, -73.9490688305)",734
-1,1012312,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,QUEEN ESTER GREEN,QUEEN BEES CORNER,3023 CHURCH AVENUE,,BROOKLYN,NY,11226,886100,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.650865654400000,-73.949343627600001,"(40.6508656544, -73.9493436276)",735
-1,1012317,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,2294 MICHELLES BAR INC,,2294 BEDFORD AVENUE,,BROOKLYN,NY,11226,875451,,6/1/2017 0:00:00,5/31/2019 0:00:00,40.647825050400002,-73.955811607599998,"(40.6478250504, -73.9558116076)",736
-1,1012324,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,J M C FOODS CORP,LA SORRENTINA,6518 6522 6524 11TH AVE,,BROOKLYN,NY,11228,882976,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.628234053800000,-74.006496499500003,"(40.6282340538, -74.0064964995)",737
-1,1012353,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,PERRYS SEAFOOD RESTAURANT INC,PERRYS SEAFOOD RESTAURANT,3482 3492 NOSTRAND AVENUE,,BROOKLYN,NY,11229,868971,,12/2/2016 0:00:00,11/30/2018 0:00:00,40.598900771700002,-73.941677162800005,"(40.5989007717, -73.9416771628)",738
-1,1012361,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,16TH STREET TAVERN INC,,1602 GRAVESEND NECK ROAD,,BROOKLYN,NY,11229,892702,,7/1/2018 0:00:00,6/30/2020 0:00:00,40.594996352000003,-73.954682123699996,"(40.594996352, -73.9546821237)",739
-1,1012374,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,JILL ANN RESTAURANT INC,STARLIGHT LOUNGE,1213 MCDONALD AVENUE,,BROOKLYN,NY,11230,875062,,6/1/2017 0:00:00,5/31/2019 0:00:00,40.623662065399998,-73.975741058599993,"(40.6236620654, -73.9757410586)",740
-1,1012391,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,RIO LUNA CORPORATION,MEZCALS,522 COURT STREET,,BROOKLYN,NY,11231,874348,,5/1/2017 0:00:00,4/30/2019 0:00:00,40.675955833899998,-73.999062871500001,"(40.6759558339, -73.9990628715)",741
-1,1012397,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,345 COURT ST CORP,MARCO POLO RESTAURANT,345 COURT STREET,,BROOKLYN,NY,11231,872823,,4/1/2017 0:00:00,3/31/2019 0:00:00,40.682349371599997,-73.995832746500000,"(40.6823493716, -73.9958327465)",742
-1,1012426,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,CASA LUCE RESTAURANT INC,IL POSTO,7409 AVENUE U,,BROOKLYN,NY,11234,876116,,7/1/2017 0:00:00,6/30/2019 0:00:00,40.621312348600000,-73.905270554300003,"(40.6213123486, -73.9052705543)",743
-1,1012428,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,DA GERARDO CORP,SALVI RESTAURANT,4218 4220 QUENTIN ROAD,,BROOKLYN,NY,11234,875640,,7/1/2017 0:00:00,6/30/2019 0:00:00,40.617505486500001,-73.932282340100002,"(40.6175054865, -73.9322823401)",744
-1,1012436,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,J J MARINERS INN CORP,MARINERS INN,3501 AVE S,,BROOKLYN,NY,11234,870058,,3/1/2017 0:00:00,2/28/2019 0:00:00,40.609322732999999,-73.932108897500001,"(40.609322733, -73.9321088975)",745
-1,1012440,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,KANONI INC,ARCH DINER,1866 RALPH AVENUE,,BROOKLYN,NY,11234,869529,,1/1/2017 0:00:00,12/31/2018 0:00:00,40.631136774399998,-73.918646434099998,"(40.6311367744, -73.9186464341)",746
-1,1012447,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,NORAS PARK BENCH CAFE LTD,,3019 QUENTIN ROAD,,BROOKLYN,NY,11234,878089,,9/1/2017 0:00:00,8/31/2019 0:00:00,40.611904852999999,-73.941103959800003,"(40.611904853, -73.9411039598)",747
-1,1012453,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,"SLOPE LLC,THE",THE GATE,321 5TH AVENUE,,BROOKLYN,NY,11234,893513,,9/1/2018 0:00:00,8/31/2020 0:00:00,40.672682752500002,-73.983284125200001,"(40.6726827525, -73.9832841252)",748
-1,1012454,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,CHINA NEW STAR RESTAURANT INC,CHINA STAR,2210 FLATBUSH AVENUE,,BROOKLYN,NY,11234,880201,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.616031050600000,-73.929713985600003,"(40.6160310506, -73.9297139856)",749
-1,1012462,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,ANGELOS ON THE BAY INC,IL FORNETTO,2902 EMMONS AVE,,BROOKLYN,NY,11235,882508,,10/3/2017 0:00:00,9/30/2019 0:00:00,40.583733717800001,-73.939739274100006,"(40.5837337178, -73.9397392741)",750
-1,1012471,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,D N E CAFE INC,CAFE PARIS,3178 CONEY ISLAND AVENUE,,BROOKLYN,NY,11235,892282,,6/1/2018 0:00:00,5/31/2020 0:00:00,40.578394456799998,-73.959744303299999,"(40.5783944568, -73.9597443033)",751
-1,1012512,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,TOMS LOG CABIN INC,,2123 AVENUE Z,,BROOKLYN,NY,11235,879112,,10/1/2017 0:00:00,9/30/2019 0:00:00,40.588706944199998,-73.948098406599996,"(40.5887069442, -73.9480984066)",752
-1,1012522,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,1705 WHEELERS LTD,WHEELERS,1705 SHEEPSHEAD BAY ROAD,,BROOKLYN,NY,11235,873873,,6/1/2017 0:00:00,5/31/2019 0:00:00,40.585875836900001,-73.951775199400004,"(40.5858758369, -73.9517751994)",753
-1,1012524,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,273 BRIGHTON BCH AVE REST INC,NATIONAL RESTAURANT,273 BRIGHTON BEACH AVE,,BROOKLYN,NY,11235,885093,,3/2/2018 0:00:00,2/29/2020 0:00:00,40.576934707200003,-73.964882960200001,"(40.5769347072, -73.9648829602)",754
-1,1012526,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,3073 EMMONS AVENUE CORP,MARIA,3073 EMMONS AVENUE,,BROOKLYN,NY,11235,884927,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.584113468100000,-73.936264596000001,"(40.5841134681, -73.936264596)",755
-1,1012529,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,7 NIGHT LIGHT LTD,,1657 SHEEPSHEAD BAY ROAD,,BROOKLYN,NY,11235,868822,,12/1/2016 0:00:00,11/30/2018 0:00:00,40.586545438500004,-73.952276273300001,"(40.5865454385, -73.9522762733)",756
-1,1012539,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,NIGHT FLIGHT INC,BAMBOO GARDEN RESTAURANT,9505 AVENUE L,,BROOKLYN,NY,11236,872489,,3/8/2017 0:00:00,2/28/2019 0:00:00,40.637737324299998,-73.896855454499999,"(40.6377373243, -73.8968554545)",757
-1,1012566,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,IRENE ALSTON AS EXEC TO EST OF WALTER ALSTON,,432 FRANKLIN AVENUE,,BROOKLYN,NY,11238,883312,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.683881713799998,-73.956293443400000,"(40.6838817138, -73.9562934434)",758
-1,1016086,ON-PREMISES LIQUOR,252,OP,New York City,1,NASSAU,ARPS TAVERN INC,ARPS TAVERN,45 ATLANTIC AVENUE,,FLORAL PARK,NY,11001,884767,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.724173827800001,-73.707653051099996,"(40.7241738278, -73.7076530511)",1120
-1,1016096,ON-PREMISES LIQUOR,252,OP,New York City,1,NASSAU,PLAINFIELD INC,JAMESON'S BAR & GRILL,157 159 TULIP AVENUE,,FLORAL PARK,NY,11001,877756,,9/1/2017 0:00:00,8/31/2019 0:00:00,40.724345982800003,-73.703305081400003,"(40.7243459828, -73.7033050814)",1121
-1,1016097,ON-PREMISES LIQUOR,252,OP,New York City,1,NASSAU,PLAYOFFS INC,CHARLIE BULLFROGS,316 JERICHO TPKE,,FLORAL PARK,NY,11001,869741,,3/1/2017 0:00:00,2/28/2019 0:00:00,40.729514850800001,-73.699075757299994,"(40.7295148508, -73.6990757573)",1122
-1,1016098,ON-PREMISES LIQUOR,252,OP,New York City,1,NASSAU,PRINCETON COMMONWEALTH INC,CRABTREES RESTAURANT,226 JERICHO TPKE,,FLORAL PARK,NY,11001,875026,,7/1/2017 0:00:00,6/30/2019 0:00:00,40.724414486100002,-73.723898243500003,"(40.7244144861, -73.7238982435)",1123
-1,1016101,ON-PREMISES LIQUOR,252,OP,New York City,1,NASSAU,THREE BOYS RESTAURANT INC,TRINITY,190 JERICHO TPKE,,FLORAL PARK,NY,11001,873954,,5/1/2017 0:00:00,4/30/2019 0:00:00,40.728501136600002,-73.703981009000003,"(40.7285011366, -73.703981009)",1124
-1,1016103,ON-PREMISES LIQUOR,252,OP,New York City,1,NASSAU,VIN FRANK CORP,FRANKIE & VINNIES,244 18 JERICHO TPKE,,FLORAL PARK,NY,11001,869371,,1/1/2017 0:00:00,12/31/2018 0:00:00,40.726990551599997,-73.711337517299995,"(40.7269905516, -73.7113375173)",1125
-1,1016106,ON-PREMISES LIQUOR,252,OP,New York City,1,NASSAU,152 TULIP AVENUE REST CORP,,152 TULIP AVENUE,,FLORAL PARK,NY,11001,882771,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.724308420200003,-73.703521021399993,"(40.7243084202, -73.7035210214)",1126
-1,1016145,ON-PREMISES LIQUOR,252,OP,New York City,1,NASSAU,SERVICE AMERICA CORPORATION/ BELMONT RACETRACK,CENTERPLATE,2150 HEMPSTEAD TPKE,,ELMONT,NY,11003,872883,,4/1/2017 0:00:00,3/31/2019 0:00:00,40.708212156999998,-73.717885567500005,"(40.708212157, -73.7178855675)",1127
-1,1016300,ON-PREMISES LIQUOR,252,OP,New York City,1,NASSAU,IAVARONE BROTHERS LLC,FRATELLI IAVARONE,1534 UNION TPKE,,NEW HYDE PARK,NY,11040,880414,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.754674691300004,-73.687978447299997,"(40.7546746913, -73.6879784473)",1140
-1,1016322,ON-PREMISES LIQUOR,252,OP,New York City,1,NASSAU,S S K S RESTAURANT CORP,OMEGA DINER RESTAURANT,1809 LAKEVILLE ROAD,,NEW HYDE PARK,NY,11040,871749,,3/1/2017 0:00:00,2/28/2019 0:00:00,40.755642219400002,-73.704337329400005,"(40.7556422194, -73.7043373294)",1142
-1,1016384,ON-PREMISES LIQUOR,252,OP,New York City,1,NASSAU,LEALI CORP,GINOS RESTAURANT,60 MIDDLE NECK ROAD,,GREAT NECK,NY,11021,871136,,3/1/2017 0:00:00,2/28/2019 0:00:00,40.788202433099997,-73.729229584899997,"(40.7882024331, -73.7292295849)",1152
-1,1016919,ON-PREMISES LIQUOR,252,OP,New York City,1,NASSAU,SALRON DINER ASSOCIATES INC,SHERWOOD DINER MANOR,311 ROCKAWAY TPKE,,LAWRENCE,NY,11559,869890,,3/1/2017 0:00:00,2/28/2019 0:00:00,40.625271028699999,-73.735993460800003,"(40.6252710287, -73.7359934608)",1199
-1,1017226,ON-PREMISES LIQUOR,252,OP,New York City,1,NASSAU,POO & PE TUBCHAROEN CORP,SEEDA THAI RESTAURANT,28 N CENTRAL AVENUE,,VALLEY STREAM,NY,11580,884752,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.668476060600000,-73.708107395400006,"(40.6684760606, -73.7081073954)",1236
-1,1023964,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CALSHEA RESTAURANT CORP,THE TRIPLE CROWN,330 7TH AVENUE,,NEW YORK,NY,10001,878143,,9/1/2017 0:00:00,8/31/2019 0:00:00,40.747533013400002,-73.993211258299993,"(40.7475330134, -73.9932112583)",1826
-1,1023972,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CO'R RESTAURANT L L C,O'REILLY'S PUB & RESTAURANT,56 W 31ST STREET,,NEW YORK,NY,10001,877933,,9/1/2017 0:00:00,8/31/2019 0:00:00,40.747556943100001,-73.988503443400006,"(40.7475569431, -73.9885034434)",1827
-1,1023983,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,G G P BAR & GRILL CORP,KASTELI 11,372 8TH AVENUE,,NEW YORK,NY,10001,872016,,3/1/2017 0:00:00,2/28/2019 0:00:00,40.748733220900000,-73.995877454699993,"(40.7487332209, -73.9958774547)",1828
-1,1023984,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,GARRYMORE RESTAURANT INC,NILES,371 7TH AVENUE,,NEW YORK,NY,10001,874750,,6/1/2017 0:00:00,5/31/2019 0:00:00,40.748793764600002,-73.992142049099996,"(40.7487937646, -73.9921420491)",1829
-1,1023985,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,GENTS ENTERPRISES INC,KABOOZ'S BAR & GRILL,PENN STATION-MAIN CONCOURSE,,NEW YORK,NY,10001,895455,,10/1/2018 0:00:00,9/30/2020 0:00:00,40.750781502000002,-73.994407744399993,"(40.750781502, -73.9944077444)",1830
-1,1023986,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,GOURMET MANAGEMENT CORP,T G I FRIDAYS,PENNSYLVANIA STATION,CERTAIN SPACE ON LEVELS A & B,NEW YORK,NY,10001,869733,,3/1/2017 0:00:00,2/28/2019 0:00:00,40.750781502000002,-73.994407744399993,"(40.750781502, -73.9944077444)",1831
-1,1023995,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,HANBAT RESTAURANT INC,,53 W 35TH STREET,,NEW YORK,NY,10001,878675,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.750019847399997,-73.986087965899998,"(40.7500198474, -73.9860879659)",1832
-1,1024041,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,N & A PRODUCTIONS INC,,27 W 35TH ST,,NEW YORK,NY,10001,879334,,10/1/2017 0:00:00,9/30/2019 0:00:00,40.749588600800003,-73.985045892299993,"(40.7495886008, -73.9850458923)",1833
-1,1024042,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,NATURAL TOFU RESTAURANT CORP,SEOUL GARDEN,34 W 32ND ST 2ND FLOOR,,NEW YORK,NY,10001,869815,,2/1/2017 0:00:00,1/31/2019 0:00:00,40.748060603100001,-73.987818299699995,"(40.7480606031, -73.9878182997)",1834
-1,1024056,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SALUMERIA BIELLESE INC,,376 378 8TH AVENUE,,NEW YORK,NY,10001,878854,,9/1/2017 0:00:00,8/31/2019 0:00:00,40.748924649599999,-73.995733928899995,"(40.7489246496, -73.9957339289)",1835
-1,1024057,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SERVICE AMERICA CORPORATION/JACOB K JAVITS CON CNT,CENTERPLATE,655 W 34TH STREET,,NEW YORK,NY,10001,872934,,4/1/2017 0:00:00,3/31/2019 0:00:00,40.756483596000002,-74.003505171100002,"(40.756483596, -74.0035051711)",1836
-1,1024067,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TOLEDO 35 INC,CHODANGGOL,55 W 35TH STREET,,NEW YORK,NY,10001,885321,,3/9/2018 0:00:00,2/29/2020 0:00:00,40.750052783699999,-73.986166863600005,"(40.7500527837, -73.9861668636)",1837
-1,1024068,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,VELKONEL RESTAURANT INC,CAFE 31,220 W 31ST STREET,,NEW YORK,NY,10001,891657,,5/7/2018 0:00:00,4/30/2020 0:00:00,40.749560820699998,-73.993231553399994,"(40.7495608207, -73.9932315534)",1838
-1,1024070,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,WALTERS BAR INC,,389 8TH AVE,,NEW YORK,NY,10001,895398,,12/1/2018 0:00:00,11/30/2020 0:00:00,40.749263215500001,-73.995652863700002,"(40.7492632155, -73.9956528637)",1839
-1,1024071,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,WALTPETERICH RESTAURANT INC,FOLEYS NY PUB  & RESTAURANT,18 W 33RD STREET,,NEW YORK,NY,10001,895014,,10/1/2018 0:00:00,9/30/2020 0:00:00,40.747954376800003,-73.985627598400001,"(40.7479543768, -73.9856275984)",1841
-1,1024093,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,352 RESTAURANT CORP,,352 7TH AVENUE,,NEW YORK,NY,10001,881942,,10/1/2017 0:00:00,9/30/2019 0:00:00,40.748163746800003,-73.992758782799996,"(40.7481637468, -73.9927587828)",1843
-1,1024098,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,400 WEST 23RD STREET REST CORP,THE RAIL LINE DINER,400 W 23RD STREET,,NEW YORK,NY,10011,872517,,3/8/2017 0:00:00,2/28/2019 0:00:00,40.746521045199998,-74.001406520600000,"(40.7465210452, -74.0014065206)",1844
-1,1024099,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,402 EIGHTH AVENUE REST INC,MOLLY WEE PUB,402 8TH AVENUE,,NEW YORK,NY,10001,871431,,3/1/2017 0:00:00,2/28/2019 0:00:00,40.749655111499997,-73.995207859199994,"(40.7496551115, -73.9952078592)",1845
-1,1024113,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,COCKTAIL BLUE LLC,THE BOWERY BALLROOM,6 8 DELANCEY STREET,,NEW YORK,NY,10002,873515,,5/1/2017 0:00:00,4/30/2019 0:00:00,40.737019099500003,-74.005314632799994,"(40.7370190995, -74.0053146328)",1846
-1,1024128,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,PASTA & POTATOES INC,VILLAGE LANTERN,167 BLEECKER ST,,NEW YORK,NY,10002,886977,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.728779515299998,-74.000265631000005,"(40.7287795153, -74.000265631)",1847
-1,1024131,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,JACOB & KELLY INC,BOB BAR,235 ELDRIDGE ST,,NEW YORK,NY,10002,881015,,12/18/2017 0:00:00,11/30/2019 0:00:00,40.722343710099999,-73.989883345600006,"(40.7223437101, -73.9898833456)",1848
-1,1024132,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,RIVINGTON CAFE CORP,WELCOME TO THE JOHNSON'S,123 RIVINGTON STREET,,NEW YORK,NY,10002,868711,,12/1/2016 0:00:00,11/30/2018 0:00:00,40.719710966999997,-73.987350933200005,"(40.719710967, -73.9873509332)",1849
-1,1024134,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,S W MONTE INC,THE MERCURY LOUNGE,217 E HOUSTON ST,,NEW YORK,NY,10002,880163,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.722273815100003,-73.986785621400003,"(40.7222738151, -73.9867856214)",1850
-1,1024136,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SAFF INC,SAPPHIRE LOUNGE,249 ELDRIDGE STREET,,NEW YORK,NY,10002,876789,,8/1/2017 0:00:00,7/31/2019 0:00:00,40.722501631500002,-73.989802626900001,"(40.7225016315, -73.9898026269)",1851
-1,1024140,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,STERLING PARKSIDE CORP,PARKSIDE LOUNGE,317 E HOUSTON STREET,,NEW YORK,NY,10002,874024,,5/1/2017 0:00:00,4/30/2019 0:00:00,40.721112775500004,-73.983071495199994,"(40.7211127755, -73.9830714952)",1852
-1,1024141,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SWOON CORP,THE WHISKEY WARD,121 ESSEX ST,,NEW YORK,NY,10002,881073,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.719482765599999,-73.987789487800001,"(40.7194827656, -73.9877894878)",1853
-1,1024159,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,95 STANTON STREET REST INC,ARLENE'S GROCERY,95 STANTON ST,,NEW YORK,NY,10002,882690,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.721321119499997,-73.988276335099997,"(40.7213211195, -73.9882763351)",1854
-1,1024164,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ABC HOME FURNISHINGS INC & VONGERICHTEN/SUAREZ LLC,PARLOUR CAFE,38 E 19TH STREET,,NEW YORK,NY,10003,892577,,8/1/2018 0:00:00,7/31/2020 0:00:00,40.738267952400001,-73.989604297599996,"(40.7382679524, -73.9896042976)",1855
-1,1024166,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ALLEGRA ALLEGRA INC,LA LINEA,15 1ST AVENUE,,NEW YORK,NY,10003,886093,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.723428202999997,-73.988393886599994,"(40.723428203, -73.9883938866)",1856
